"","imdbID","Director","Metascore","imdbRating","imdbVotes","BoxOffice"
"5952","tt0865556","Rob Minkoff","57",6.5,106442,"$52,075,270"
"5953","tt3387542","Jason Zada","34",4.8,43284,"$26,594,261"
"5954","tt0386862","Maren Ade","N/A",7.2,1767,"$1,410"
"5955","tt1787127","Joshua Marston","73",6.8,2005,"$126,700"
"5956","tt0060424","Billy Wilder","63",7.3,14517,"N/A"
"5957","tt0414993","Darren Aronofsky","51",7.2,240009,"$10,144,010"
"5958","tt0041386","King Vidor","N/A",7,10343,"N/A"
"5959","tt1174693","Jacob Chase","N/A",5.6,2628,"N/A"
"5960","tt0082405","Alan Alda","55",6.8,4709,"$50,427,646"
"5961","tt0135696","Georges Méliès","N/A",7.6,3502,"N/A"
"5962","tt4026600","Phil Hawkins","N/A",2.8,425,"N/A"
"5963","tt1220198","Olatunde Osunsanmi","34",5.9,78667,"$25,486,040"
"5964","tt0086543","Paul Verhoeven","N/A",7.2,7983,"N/A"
"5965","tt0062990","Mark Rydell","N/A",6.5,1136,"N/A"
"5966","tt0082406","Ted Berman, Richard Rich, Art Stevens","65",7.2,94178,"$63,456,988"
"5967","tt2567038","Jamin Winans","N/A",6.6,3677,"N/A"
"5968","tt0067116","William Friedkin","94",7.7,123958,"$51,700,000"
"5969","tt0015841","Fred C. Newmeyer, Sam Taylor","N/A",7.5,5644,"$1,392"
"5970","tt0116365","Peter Jackson","52",7.1,89686,"$16,759,216"
"5971","tt0079180","Robert Aldrich","38",6.3,10748,"$9,346,177"
"5972","tt2005374","Scott Walker","37",6.4,63708,"N/A"
"5973","tt0106977","Andrew Davis","87",7.8,296644,"$183,875,760"
"5974","tt0119164","Peter Cattaneo","75",7.2,107257,"$45,950,122"
"5975","tt0040379","S. Sylvan Simon","N/A",6.8,593,"N/A"
"5976","tt2452386","Rob Burnett","55",7.3,73651,"N/A"
"5977","tt0116378","Abel Ferrara","N/A",6.6,8925,"$1,227,324"
"5978","tt1235170","Miranda July","67",6.1,8780,"$568,662"
"5979","tt3386954","Gregg Champion","N/A",6.9,1779,"N/A"
"5980","tt0119174","David Fincher","61",7.7,396875,"$48,323,648"
"5981","tt0447166","Matt Vancil","N/A",7.3,3275,"N/A"
"5982","tt2312390","Ben Dobyns, Matt Vancil","N/A",6.7,808,"N/A"
"5983","tt0093075","Tibor Takács","55",6,17819,"$13,539,458"
"5984","tt0017925","Clyde Bruckman, Buster Keaton","N/A",8.2,92056,"N/A"
"5985","tt1847746","Lucía Puenzo","62",6.7,7404,"$418,392"
"5986","tt0039420","Joseph L. Mankiewicz","N/A",7.8,19498,"N/A"
"5987","tt1139328","Roman Polanski","77",7.2,165115,"$15,541,549"
"5988","tt0052846","Ray Kellogg","N/A",3.6,4017,"N/A"
"5989","tt1769363","Lee Kirk","43",6.7,10208,"$7,396"
"5990","tt0219699","Sam Raimi","62",6.7,69942,"$12,008,642"
"5991","tt4178092","Joel Edgerton","77",7,159355,"$43,787,265"
"5992","tt1342378","Fredrik Edfeldt","69",6.7,1585,"$2,201"
"5993","tt1254322","Mika Kaurismäki","37",5.8,4175,"N/A"
"5994","tt1183672","André Téchiné","68",6,1605,"$208,023"
"5995","tt3631112","Tate Taylor","48",6.5,188246,"$75,395,035"
"5996","tt1343097","Daniel Alfredson","60",7.3,72227,"$5,190,196"
"5997","tt0808506","Mamoru Hosoda","N/A",7.7,66923,"N/A"
"5998","tt1216487","Daniel Alfredson","66",7.1,95842,"$7,638,241"
"5999","tt4547056","Colm McCarthy","67",6.6,60507,"N/A"
"6000","tt1132620","Niels Arden Oplev","76",7.8,217395,"$10,095,170"
"6001","tt1568346","David Fincher","71",7.8,464326,"$102,515,793"
"6002","tt1103982","Steven Soderbergh","66",5.5,16779,"$695,840"
"6003","tt0435651","Phillip Noyce","47",6.4,120339,"$45,090,374"
"6004","tt2378507","Destin Daniel Cretton","56",7.1,34165,"$17,273,059"
"6005","tt0221218","Daniel Sackheim","34",5.8,37845,"$18,150,259"
"6006","tt0048124","Charles Walters","N/A",6.4,1469,"N/A"
"6007","tt0247380","Agnès Varda","83",7.7,7602,"$155,320"
"6008","tt0047030","Anthony Mann","N/A",7.3,8952,"N/A"
"6009","tt0116421","John Gray","33",5.4,20355,"$20,351,264"
"6010","tt0116426","Stephen Chow, Lik-Chi Lee","N/A",7.2,9145,"N/A"
"6011","tt0068646","Francis Ford Coppola","100",9.2,1847150,"$136,381,073"
"6012","tt0071562","Francis Ford Coppola","90",9,1265087,"$47,834,595"
"6013","tt0099674","Francis Ford Coppola","60",7.6,397654,"$66,761,392"
"6014","tt0015864","Charles Chaplin","N/A",8.2,111957,"N/A"
"6015","tt0385752","Chris Weitz","51",6.1,189361,"$70,107,728"
"6016","tt2042583","Diego Quemada-Díez","74",7.6,4935,"N/A"
"6017","tt1979388","Peter Sohn","66",6.7,116819,"$123,087,120"
"6018","tt1582271","Lance Daly","52",5.5,6997,"$5,206"
"6019","tt0452624","Steven Soderbergh","49",6,25393,"$1,308,696"
"6020","tt0279113","Miguel Arteta","71",6.4,45674,"$14,018,296"
"6021","tt1247662","Julio DePietro","47",5.8,9462,"$100,688"
"6022","tt2652092","Philippe Falardeau","65",7.4,28896,"$2,722,209"
"6023","tt0343737","Robert De Niro","61",6.7,104139,"$59,952,835"
"6024","tt1312251","Craig Pryce","N/A",7,2233,"N/A"
"6025","tt1560779","Craig Pryce","N/A",7.1,2116,"N/A"
"6026","tt0060196","Sergio Leone","90",8.8,759634,"$25,100,000"
"6027","tt0076095","Herbert Ross","64",7.4,14725,"$102,000,000"
"6028","tt0089218","Richard Donner","62",7.7,274504,"$63,711,145"
"6029","tt0031387","Allan Dwan","N/A",4.8,1523,"N/A"
"6030","tt0058715","Pier Paolo Pasolini","N/A",7.7,12592,"N/A"
"6031","tt0061722","Mike Nichols","83",8,274218,"$104,945,305"
"6032","tt2278388","Wes Anderson","88",8.1,807383,"$59,301,324"
"6033","tt0048133","René Clair","N/A",6.7,1018,"N/A"
"6034","tt2319580","Don McKellar","57",7,17983,"$3,430,018"
"6035","tt1462900","Kar-Wai Wong","73",6.5,34770,"$6,594,959"
"6036","tt0032551","John Ford","96",8.1,93916,"N/A"
"6037","tt2358891","Paolo Sorrentino","86",7.7,91440,"$2,852,400"
"6038","tt0032553","Charles Chaplin","N/A",8.4,224374,"N/A"
"6039","tt0057115","John Sturges","86",8.2,244968,"N/A"
"6040","tt1343092","Baz Luhrmann","55",7.2,545296,"$144,857,996"
"6041","tt0091149","Ron Clements, Burny Mattinson, David Michener","73",7.2,50450,"$38,625,550"
"6042","tt0082474","Jim Henson","70",7.1,15694,"$31,206,251"
"6043","tt0000439","Edwin S. Porter","N/A",7.3,19477,"N/A"
"6044","tt1525915","Óscar Aibar","N/A",6.2,1050,"N/A"
"6045","tt2034800","Yimou Zhang","42",5.9,137208,"$45,540,830"
"6046","tt0052861","Mario Monicelli","N/A",8.1,4303,"N/A"
"6047","tt1764657","Herbert G. Ponting","N/A",8,1368,"N/A"
"6048","tt0027698","Robert Z. Leonard","N/A",6.7,8300,"N/A"
"6049","tt1226232","Shana Feste","45",6.6,9139,"$114,766"
"6050","tt0044672","Cecil B. DeMille","N/A",6.6,14779,"$36,000,000"
"6051","tt0342492","Anders Thomas Jensen","54",7.2,22605,"$3,783"
"6052","tt0990407","Michel Gondry","39",5.8,161189,"$98,780,042"
"6053","tt2403021","Eli Roth","38",5.3,45291,"$7,192,291"
"6054","tt0120689","Frank Darabont","61",8.6,1295449,"$136,801,374"
"6055","tt1601913","Joe Carnahan","64",6.8,253716,"$51,580,236"
"6056","tt0071583","Ken Shapiro","N/A",5.7,2194,"N/A"
"6057","tt0060479","Sidney Lumet","N/A",6.6,1939,"N/A"
"6058","tt0391198","Takashi Shimizu","49",5.9,145925,"$110,359,362"
"6059","tt0433386","Takashi Shimizu","33",5,49903,"$39,143,839"
"6060","tt1540133","John Michael McDonagh","78",7.3,88734,"$5,360,274"
"6061","tt0406816","Andrew Davis","53",6.9,93844,"$55,011,732"
"6062","tt1694020","Anne Fletcher","50",5.8,37706,"$37,134,215"
"6063","tt0074597","Charles Bail","37",6.2,4193,"N/A"
"6064","tt2515034","Pierre Morel","39",5.8,41617,"$10,664,749"
"6065","tt0050470","George Marshall","N/A",6.2,1440,"N/A"
"6066","tt0054953","J. Lee Thompson","72",7.5,51831,"N/A"
"6067","tt0473074","Ned Farr","N/A",6.3,2216,"N/A"
"6068","tt1585255","Doris Dörrie","N/A",6.4,1002,"N/A"
"6069","tt0104389","Curtis Hanson","64",6.7,45032,"$88,036,683"
"6070","tt0099731","Volker Schlöndorff","53",6,9955,"$4,960,385"
"6071","tt4016934","Park Chan-wook","84",8.1,147807,"$2,006,788"
"6072","tt1119646","Todd Phillips","73",7.7,784959,"$277,339,746"
"6073","tt1411697","Todd Phillips","44",6.4,501407,"$254,464,305"
"6074","tt1951261","Todd Phillips","30",5.8,316274,"$112,200,072"
"6075","tt0462329","Sheldon Lettich","N/A",5.2,5819,"N/A"
"6076","tt0038589","George Sidney","65",7,4418,"N/A"
"6077","tt3460252","Quentin Tarantino","68",7.8,597937,"$54,117,416"
"6078","tt0000091","Georges Méliès","N/A",6.7,3522,"N/A"
"6079","tt0171363","Jan de Bont","42",5,77052,"$91,411,151"
"6080","tt0057129","Robert Wise","74",7.4,40067,"N/A"
"6081","tt2396701","Jose Prendes","N/A",3.8,2321,"N/A"
"6082","tt1221141","Lucrecia Martel","81",6.5,5315,"$100,177"
"6083","tt0408839","Bobby Farrelly, Peter Farrelly","46",5.8,92494,"$36,787,257"
"6084","tt2404463","Paul Feig","60",6.6,173369,"$159,582,188"
"6085","tt0473364","Marcus Warren","N/A",4.9,2138,"N/A"
"6086","tt0317640","Jonathan Kesselman","41",6.1,4906,"$82,157"
"6087","tt1442519","Mona Achache","64",7.3,9387,"$707,945"
"6088","tt0041452","William Wyler","N/A",8.1,16054,"N/A"
"6089","tt1454029","Tate Taylor","62",8.1,459753,"$169,708,112"
"6090","tt0300657","Marek Brodzki","N/A",3.7,2192,"N/A"
"6091","tt1772250","Andrés Baiz","N/A",7.3,43072,"N/A"
"6092","tt0051808","Akira Kurosawa","89",8.1,39425,"$46,808"
"6093","tt0135122","Georges Méliès","N/A",6.2,1029,"N/A"
"6094","tt0077681","Wes Craven","64",6.3,35860,"N/A"
"6095","tt0454841","Alexandre Aja","52",6.4,172948,"$41,778,863"
"6096","tt0464049","Nicholas Hytner","74",6.8,21045,"$2,706,659"
"6097","tt2245195","John Mitchell, Jeremy Kipp Walker","67",7.1,3584,"$17,646"
"6098","tt0045877","Ida Lupino","N/A",6.9,9180,"N/A"
"6099","tt0371724","Garth Jennings","63",6.7,199685,"$51,085,416"
"6100","tt0077687","Jules Bass, Arthur Rankin Jr.","N/A",6.7,14665,"N/A"
"6101","tt0903624","Peter Jackson","58",7.8,827914,"$303,030,651"
"6102","tt2310332","Peter Jackson","59",7.4,533540,"$255,138,261"
"6103","tt1170358","Peter Jackson","66",7.8,663294,"$258,387,334"
"6104","tt1085779","Joe Dante","57",5.7,23664,"N/A"
"6105","tt0457939","Nancy Meyers","52",6.9,286221,"$63,224,849"
"6106","tt4472596","Sheldon Wilson","N/A",3.6,1985,"N/A"
"6107","tt1754351","Dylan Nelson, Dan Sturman","N/A",6.8,443,"N/A"
"6108","tt0300270","Lucrecia Martel","75",6.7,4007,"$304,124"
"6109","tt0088040","Mario Camus","N/A",8.1,4172,"N/A"
"6110","tt0071615","Alejandro Jodorowsky","76",7.8,43717,"$61,001"
"6111","tt2398231","Tommy Lee Jones","68",6.6,33588,"$2,429,989"
"6112","tt0064437","Leonard Kastle, Martin Scorsese, Donald Volkman","82",7,5363,"N/A"
"6113","tt1183276","Yannick Dahan, Benjamin Rocher","N/A",5.9,15852,"N/A"
"6114","tt1517260","Andrew Niccol","35",5.8,115663,"$26,627,201"
"6115","tt0468492","Bong Joon Ho","85",7.1,122743,"$2,201,923"
"6116","tt0302640","Tom Brady","29",5.5,96897,"$35,081,594"
"6117","tt2201251","Susan Seidelman","36",5.1,2049,"N/A"
"6118","tt0076161","Paul Morrissey","N/A",4.5,1191,"N/A"
"6119","tt0274558","Stephen Daldry","80",7.5,132770,"$41,675,994"
"6120","tt0852713","Fred Wolf","55",5.5,84663,"$48,237,389"
"6121","tt0336693","Forugh Farrokhzad","N/A",7.8,4909,"N/A"
"6122","tt1172994","Ti West","73",6.3,47659,"$101,215"
"6123","tt0107151","Bille August","N/A",6.9,23270,"$6,265,311"
"6124","tt0119324","Mark Waters","54",6.6,8259,"$626,057"
"6125","tt0065854","Peter Duffell","55",6.5,6523,"N/A"
"6126","tt1314652","Im Sang-soo","68",6.4,11303,"$157,961"
"6127","tt1958043","Bobby Roe","N/A",5.1,9826,"N/A"
"6128","tt0082533","Joe Dante","68",6.5,36832,"$17,985,893"
"6129","tt0110074","Joel Coen, Ethan Coen","53",7.2,81732,"$2,816,518"
"6130","tt1467304","Tom Six","33",4.4,80034,"$181,467"
"6131","tt1530509","Tom Six","17",3.8,39447,"$141,877"
"6132","tt1311075","Eran Riklis","62",6.6,1427,"$64,014"
"6133","tt0031455","William Dieterle","N/A",7.8,11544,"N/A"
"6134","tt0116583","Gary Trousdale, Kirk Wise","74",7,158798,"$100,138,851"
"6135","tt0257778","Bradley Raymond","N/A",4.7,6278,"N/A"
"6136","tt2980648","Lasse Hallström","55",7.3,83878,"$54,240,821"
"6137","tt0085701","Tony Scott","52",NA,26715,"N/A"
"6138","tt1392170","Gary Ross","68",7.2,917705,"$408,010,692"
"6139","tt1951264","Francis Lawrence","76",7.5,665350,"$424,668,047"
"6140","tt1951265","Francis Lawrence","64",6.6,456756,"$337,135,885"
"6141","tt1951266","Francis Lawrence","65",6.5,327577,"$281,723,902"
"6142","tt0060223","Carlos Saura","N/A",7.5,2083,"N/A"
"6143","tt2106476","Thomas Vinterberg","77",8.3,330521,"$613,308"
"6144","tt0099810","John McTiernan","58",7.5,201601,"$122,012,643"
"6145","tt1703148","Daniel Nettheim","63",6.7,39621,"$176,669"
"6146","tt1190072","Rafi Pitts","76",6.2,1541,"N/A"
"6147","tt2381991","Cedric Nicolas-Troyan","35",6.1,111333,"$48,390,190"
"6148","tt0174856","Norman Jewison","74",7.6,97849,"$50,699,241"
"6149","tt0887912","Kathryn Bigelow","95",7.5,452410,"$17,017,811"
"6150","tt0054997","Robert Rossen","90",8,82518,"N/A"
"6151","tt0077707","Raúl Ruiz","N/A",7.4,1119,"N/A"
"6152","tt0087451","Stewart Raffill","44",5.6,11126,"$14,255,801"
"6153","tt1124035","George Clooney","67",7.1,223786,"$40,962,534"
"6154","tt0043614","Akira Kurosawa","N/A",7.2,5202,"N/A"
"6155","tt0154421","Lars von Trier","47",6.8,32023,"N/A"
"6156","tt0443543","Neil Burger","68",7.6,373662,"$39,868,642"
"6157","tt0775489","Sylvain Chomet","82",7.5,35484,"$2,231,474"
"6158","tt1054606","Terry Gilliam","65",6.8,150274,"$7,689,607"
"6159","tt2084970","Morten Tyldum","71",8,768356,"$91,125,683"
"6160","tt1951181","James Gray","77",6.6,32353,"$2,025,328"
"6161","tt0278500","Oliver Parker","60",6.8,23764,"$8,384,929"
"6162","tt1649419","J.A. Bayona","73",7.5,225072,"$19,019,882"
"6163","tt0000499","Georges Méliès","N/A",7.5,3603,"N/A"
"6164","tt0079336","Arthur Hiller","69",7.3,8952,"N/A"
"6165","tt3097204","Damon Beesley, Iain Morris","55",6.4,44486,"N/A"
"6166","tt1716772","Ben Palmer","44",6.7,83358,"$36,000"
"6167","tt0790628","Don Scardino","44",5.9,74158,"$22,537,881"
"6168","tt0800080","Louis Leterrier","61",6.6,493229,"$134,806,913"
"6169","tt5990342","Jim Strouse","72",6.5,7932,"N/A"
"6170","tt0057180","Fletcher Markle","87",7,4790,"N/A"
"6171","tt0050539","Jack Arnold","73",7.6,18407,"N/A"
"6172","tt0317705","Brad Bird","90",8,735955,"$261,441,092"
"6173","tt0113416","Maria Maggenti","N/A",6.6,4808,"$2,213,927"
"6174","tt0135180","Georges Méliès","N/A",6.6,1757,"N/A"
"6175","tt1355631","Brad Furman","66",7,74623,"$15,436,808"
"6176","tt1130080","Steven Soderbergh","66",6.5,65651,"$33,316,821"
"6177","tt0076584","Enzo G. Castellari","N/A",6.5,9840,"N/A"
"6178","tt0087472","Larry Stewart, Peter Crane","N/A",5.6,3870,"N/A"
"6179","tt0051776","Mark Robson","N/A",7.2,5110,"N/A"
"6180","tt1594562","Ti West","64",5.5,35718,"$78,396"
"6181","tt4370784","Anne Fontaine","78",7.3,10960,"$1,065,665"
"6182","tt0055018","Jack Clayton","88",7.8,30890,"N/A"
"6183","tt2361509","Nancy Meyers","51",7.1,253077,"$75,764,672"
"6184","tt2234155","Shawn Levy","42",6.3,205482,"$44,672,764"
"6185","tt2788710","Evan Goldberg, Seth Rogen","52",6.5,332600,"$6,105,175"
"6186","tt1675434","Olivier Nakache, Éric Toledano","57",8.5,855133,"$10,198,820"
"6187","tt1058017","Ricky Gervais, Matthew Robinson","58",6.3,142096,"$18,451,251"
"6188","tt4857264","Oriol Paulo","N/A",8,176403,"N/A"
"6189","tt0024184","James Whale","87",7.6,36258,"N/A"
"6190","tt1700845","Ralph Fiennes","75",6.1,10039,"N/A"
"6191","tt2400463","Karyn Kusama","74",6.6,110425,"$231,737"
"6192","tt0059319","Sidney J. Furie","66",7.2,16283,"N/A"
"6193","tt0129167","Brad Bird","85",8.1,198212,"$23,315,035"
"6194","tt1007029","Phyllida Lloyd","52",6.4,110108,"$30,017,992"
"6195","tt0049369","Ralph Thomas","N/A",5.1,1163,"N/A"
"6196","tt0126004","Jean Rollin","N/A",6.1,2070,"N/A"
"6197","tt0073179","N/A","N/A",8.2,12360,"N/A"
"6198","tt0399201","Michael Bay","50",6.8,317413,"$35,818,913"
"6199","tt0255589","Kim Ki-duk","61",6.9,14087,"$20,666"
"6200","tt0317740","F. Gary Gray","68",7,369671,"$106,128,601"
"6201","tt0064505","Peter Collinson","70",7.2,46751,"N/A"
"6202","tt0366627","John Maybury","44",7.1,114321,"$6,303,762"
"6203","tt0866437","Robin Swicord","61",6.7,28171,"N/A"
"6204","tt0018037","Alan Crosland","66",6.4,10189,"N/A"
"6205","tt0079367","Carl Reiner","61",7.1,58976,"$73,691,419"
"6206","tt0038661","Alfred E. Green","N/A",7.2,1659,"N/A"
"6207","tt1285309","Derrick Borte","55",6.4,40741,"$1,475,746"
"6208","tt0098189","Per Åhlin","N/A",7.3,1369,"N/A"
"6209","tt0107282","Wayne Wang","84",7.7,17073,"$32,901,136"
"6210","tt1872194","David Dobkin","48",7.4,192038,"$47,119,388"
"6211","tt2199436","Stephan Komandarev","N/A",7.3,980,"N/A"
"6212","tt0061852","Wolfgang Reitherman","65",7.6,184191,"$141,843,612"
"6213","tt3040964","Jon Favreau","77",7.4,278291,"$364,001,123"
"6214","tt0283426","Steve Trenbirth","38",5.3,16706,"$47,901,582"
"6215","tt1155076","Harald Zwart","61",6.2,185461,"$176,591,618"
"6216","tt0087538","John G. Avildsen","60",7.3,226959,"$91,077,276"
"6217","tt0091326","John G. Avildsen","55",6.1,91469,"$115,103,979"
"6218","tt0097647","John G. Avildsen","36",5.3,64533,"$38,956,288"
"6219","tt0076257","John Landis","61",6.4,19089,"N/A"
"6220","tt0012349","Charles Chaplin","N/A",8.3,127082,"N/A"
"6221","tt0018051","Ted Wilde, Harold Lloyd, Lewis Milestone","N/A",7.6,4470,"$1,553,522"
"6222","tt0842926","Lisa Cholodenko","86",7,131245,"$20,811,365"
"6223","tt0097202","John Woo","82",7.8,48809,"N/A"
"6224","tt0954947","Michael Winterbottom","53",6.1,34602,"$217,277"
"6225","tt0049406","Stanley Kubrick","91",8,90567,"N/A"
"6226","tt1270296","Mark Young","14",5.8,2760,"N/A"
"6227","tt0063185","Robert Aldrich","N/A",7,2399,"N/A"
"6228","tt1504320","Tom Hooper","88",8,680654,"$138,797,449"
"6229","tt0049408","Walter Lang","72",7.4,26473,"$21,300,000"
"6230","tt0079820","Paul Grimault","87",7.8,5184,"$27,513"
"6231","tt0085794","Martin Scorsese","73",7.8,105042,"$2,536,242"
"6232","tt0923752","Seth Gordon","83",8,36745,"$677,914"
"6233","tt2179116","Jordan Vogt-Roberts","61",7.1,82003,"$1,315,590"
"6234","tt0057226","Don Sharp","N/A",6.3,3386,"N/A"
"6235","tt0419887","Marc Forster","61",7.6,80634,"$15,800,078"
"6236","tt0059362","Richard Lester","N/A",6.3,3494,"N/A"
"6237","tt0070534","Steno","N/A",6.7,3910,"N/A"
"6238","tt0057239","Bryan Forbes","N/A",7.3,2031,"N/A"
"6239","tt0033804","Preston Sturges","96",7.7,21688,"N/A"
"6240","tt0040525","Orson Welles","N/A",7.5,30830,"N/A"
"6241","tt3722070","Nicholas Hytner","70",6.7,29689,"$10,021,175"
"6242","tt0030341","Alfred Hitchcock","98",7.8,53250,"N/A"
"6243","tt0048281","Alexander Mackendrick","91",7.6,29672,"$23,213"
"6244","tt0410297","Alejandro Agresti","52",6.8,150729,"$52,330,111"
"6245","tt0095489","Don Bluth","66",7.4,89968,"$48,092,846"
"6246","tt0301526","Charles Grosvenor","N/A",5.8,2278,"N/A"
"6247","tt0112040","N/A","N/A",6.1,30318,NA
"6248","tt0938283","M. Night Shyamalan","20",4,164513,"$131,772,187"
"6249","tt0084234","Boaz Davidson","43",6.3,8958,"$5,829,781"
"6250","tt0102266","Tony Scott","52",7,104287,"$59,509,925"
"6251","tt0120728","Whit Stillman","76",6.7,13578,"$3,020,601"
"6252","tt0089461","Michael Schultz","58",6.8,16128,"$25,754,284"
"6253","tt0093389","Bernardo Bertolucci","76",7.7,104033,"$43,984,230"
"6254","tt1320244","Daniel Stamm","63",5.7,50352,"$41,034,350"
"6255","tt2034139","Ed Gass-Donnelly","35",4,16484,"$15,179,302"
"6256","tt2474024","Richard LaGravenese","60",5.8,10317,"$145,427"
"6257","tt0022054","William Dieterle","N/A",6.9,1351,"N/A"
"6258","tt0844708","Dennis Iliadis","42",6.5,94279,"$32,752,215"
"6259","tt0068833","Wes Craven","68",5.9,37924,"N/A"
"6260","tt1716767","Maggie Greenwald, Ilker Can Karagulle","N/A",5.5,2063,"N/A"
"6261","tt4738360","Nils Gaup","N/A",6.1,7324,"$8,905"
"6262","tt0058700","Ubaldo Ragona, Sidney Salkow","N/A",6.7,19933,"N/A"
"6263","tt0768212","Robert Shaye","59",6.2,21684,"$21,471,047"
"6264","tt2450440","Richard Glatzer, Wash Westmoreland","46",5.7,2287,"$288,545"
"6265","tt0104691","Michael Mann","76",7.7,171449,"$75,505,856"
"6266","tt0067328","Peter Bogdanovich","93",8,48902,"$29,133,000"
"6267","tt0325710","Edward Zwick","55",7.8,442324,"$111,127,263"
"6268","tt0110308","John Dahl","85",7,23745,"$5,842,603"
"6269","tt1294226","Julie Anne Robinson","33",6,88306,"$62,950,384"
"6270","tt1549920","Jee-woon Kim","54",6.3,139857,"$12,050,299"
"6271","tt0087597","Nick Castle","67",6.7,43034,"$28,733,290"
"6272","tt0824758","Michael Hoffman","76",6.9,18687,"$6,617,867"
"6273","tt0095497","Martin Scorsese","80",7.5,58272,"$8,373,585"
"6274","tt0084237","Jules Bass, Arthur Rankin Jr.","70",7.3,27318,"$6,455,330"
"6275","tt0077838","Martin Scorsese","88",8.2,18288,"$322,313"
"6276","tt1618442","Breck Eisner","34",5.9,104787,"$27,367,660"
"6277","tt5023260","Mark Pellington","40",6.6,8336,"$1,783,421"
"6278","tt3717532","Tsuneo Kobayashi","N/A",7.6,15594,"$524,451"
"6279","tt0104692","Brett Leonard","42",5.4,36634,"$32,100,816"
"6280","tt2918436","David Gelb","31",5.2,44195,"$25,801,570"
"6281","tt0311429","Stephen Norrington","30",5.8,177155,"$66,465,204"
"6282","tt0089470","Matthew Robbins","45",6.6,10725,"$3,099,497"
"6283","tt0111512","Chia-Liang Liu, Jackie Chan","74",7.5,46460,"$11,555,430"
"6284","tt0070294","John Hough","56",NA,13234,"N/A"
"6285","tt1043726","Renny Harlin","22",4.2,54869,"$18,848,538"
"6286","tt0290879","Chatrichalerm Yukol","58",6.4,1943,"$454,736"
"6287","tt0918940","David Yates","44",6.2,178040,"$126,643,061"
"6288","tt0070297","Roy Ward Baker, Cheh Chang","N/A",5.9,4384,"N/A"
"6289","tt0386140","Martin Campbell","47",5.9,102901,"$46,464,023"
"6290","tt4116284","Chris McKay","75",7.3,152889,"$175,936,671"
