"VIN","make","model","model_year","fuel_type","GVWR"
"jh4cw2h66cc003535","ACURA","TSX","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"wbakx8c51cc198470","BMW","750Li","2012","Gasoline",""
"1ft7w2b65feb11603","FORD","F-250","2015","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2b67feb36065","FORD","F-250","2015","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"3fa6p0lu1fr151271","FORD","Fusion","2015","Gasoline",""
"1ft7w2b64fea63608","FORD","F-250","2015","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2b61feb35963","FORD","F-250","2015","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2b6xfec02737","FORD","F-250","2015","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1g6dv1ep3c0107677","CADILLAC","CTS","2012","Gasoline",""
"1g6dc1e32c0136252","CADILLAC","CTS","2012","Gasoline",""
"1g6dv1ep8c0126502","CADILLAC","CTS","2012","Gasoline",""
"1g6ds1e3xc0116897","CADILLAC","CTS","2012","Gasoline",""
"1g6dc1e37c0122833","CADILLAC","CTS","2012","Gasoline",""
"1g6dc1e31c0142107","CADILLAC","CTS","2012","Gasoline",""
"1g6dc1e37c0137381","CADILLAC","CTS","2012","Gasoline",""
"1g6dc1e36c0137789","CADILLAC","CTS","2012","Gasoline",""
"3gnal1ek9cs631488","CHEVROLET","Captiva Sport","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal1ek5cs562475","CHEVROLET","Captiva Sport","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"2c4rc1cg2cr315020","CHRYSLER","Town and Country","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bgxcr227446","CHRYSLER","Town and Country","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg6cr362780","CHRYSLER","Town and Country","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1gg8cr297472","CHRYSLER","Town and Country","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg4cr249975","CHRYSLER","Town and Country","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg1cr162616","CHRYSLER","Town and Country","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1fbss3bl1cda77067","FORD","E-350","2012","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w3bt1cec72294","FORD","F-350","2012","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftne2ew3cda60271","FORD","E-250","2012","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ft8w3dt0cec83708","FORD","F-350","2012","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ft7w3bt6ced20565","FORD","F-350","2012","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft8w3bt7ceb29628","FORD","F-350","2012","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ftne2ew9cda60274","FORD","E-250","2012","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ft8w3dt4cea08939","FORD","F-350","2012","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ft8w3bt6cec39960","FORD","F-350","2012","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1fbne3bl0cda77100","FORD","E-350","2012","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ft7w2bt9ceb58490","FORD","F-250","2012","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2b69ceb01930","FORD","F-250","2012","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1zvbp8js2c5242182","FORD","Mustang","2012","Gasoline",""
"1fbax2cm0fka21524","FORD","Transit","2015","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftyr2yg3fka21444","FORD","Transit","2015","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"kmhfg4jg4ca136182","HYUNDAI","Azera","2012","Gasoline",""
"5j6tf3h57cl004749","HONDA","Crosstour","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"kmhdc8ae4cu136447","HYUNDAI","Elantra","2012","Gasoline",""
"5j6tf2h58cl005340","HONDA","Crosstour","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ar5cm860253","INFINITI","G25","2012","Gasoline",""
"jn1dv6ar1cm730812","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap2cm811199","INFINITI","G25","2012","Gasoline",""
"jn1cv6ek2cm423285","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe2cm201841","INFINITI","G37","2012","Gasoline",""
"jn8as1mu9cm122133","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ap7cm810193","INFINITI","G25","2012","Gasoline",""
"jn1dv6ar3cm730729","INFINITI","G25","2012","Gasoline",""
"jn8as1mw5cm151212","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1aj0hp3cm400797","INFINITI","EX35","2012","Gasoline",""
"jn1cv6ap5cm624096","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar2cm860226","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap0cm700022","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap5cm811102","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap6cm627945","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap2cm930656","INFINITI","G37","2012","Gasoline",""
"jn8as1mwxcm153215","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1mw3cm153072","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1aj0hr8cm451374","INFINITI","EX35","2012","Gasoline",""
"jn1cv6ek0cm421714","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe2cm201449","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe7cm203536","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap2cm811087","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap8cm626831","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar4cm730156","INFINITI","G25","2012","Gasoline",""
"jn8as1mw2cm151359","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ap8cm623993","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar6cm861167","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap0cm624698","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap3cm934067","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap2cm700149","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap7cm626240","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap3cm934571","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap0cm811847","INFINITI","G25","2012","Gasoline",""
"jn1cv6fe0cm200624","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap5cm811780","INFINITI","G25","2012","Gasoline",""
"jn1dv6apxcm810950","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap7cm931463","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek1cm421396","INFINITI","G37","2012","Gasoline",""
"jn8as1mw0cm155152","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1mu2cm122717","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ek6cm420373","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe3cm201265","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar4cm861197","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap9cm811944","INFINITI","G25","2012","Gasoline",""
"jn1cv6ek0cm422975","INFINITI","G37","2012","Gasoline",""
"jn8as1mu9cm121337","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ek8cm423372","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek9cm422134","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap6cm700705","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap6cm620395","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar4cm731324","INFINITI","G25","2012","Gasoline",""
"jn1cv6fe2cm201760","INFINITI","G37","2012","Gasoline",""
"jn8as1mu9cm121645","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ek7cm420303","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap9cm624067","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap0cm811072","INFINITI","G25","2012","Gasoline",""
"jn8as1mw7cm151969","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ap2cm812756","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap0cm932972","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap8cm811742","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap6cm622468","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap1cm625858","INFINITI","G37","2012","Gasoline",""
"jn8as1mw2cm152978","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ar0cm861228","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap1cm628369","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar7cm860934","INFINITI","G25","2012","Gasoline",""
"jn1cv6fe5cm200764","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap6cm810881","INFINITI","G25","2012","Gasoline",""
"jn1cv6ek1cm423889","INFINITI","G37","2012","Gasoline",""
"jn8as1mu7cm121451","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ap6cm811867","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap5cm935026","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap9cm622755","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap9cm811880","INFINITI","G25","2012","Gasoline",""
"jn1cv6ek3cm422386","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap4cm700671","INFINITI","G25","2012","Gasoline",""
"jn1cv6ek9cm421842","INFINITI","G37","2012","Gasoline",""
"jn8as1mw1cm154205","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6apxcm810740","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap5cm932465","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap8cm622407","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek2cm421455","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap5cm627984","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar3cm860476","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap5cm812377","INFINITI","G25","2012","Gasoline",""
"jn8as1mu9cm121189","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ek5cm421434","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar9cm862412","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap9cm625882","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap2cm811560","INFINITI","G25","2012","Gasoline",""
"jn1cv6fe6cm202295","INFINITI","G37","2012","Gasoline",""
"jn1dv6apxcm812018","INFINITI","G25","2012","Gasoline",""
"jn8bs1mw8cm180045","INFINITI","FX50","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ek8cm423873","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap8cm810770","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap1cm811131","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap6cm933804","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap2cm628316","INFINITI","G37","2012","Gasoline",""
"jn8as1mu9cm120477","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ap1cm627335","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar1cm730759","INFINITI","G25","2012","Gasoline",""
"jn8as1mw3cm151208","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6fe3cm200617","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap8cm812650","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap2cm812370","INFINITI","G25","2012","Gasoline",""
"jn1cv6ekxcm422109","INFINITI","G37","2012","Gasoline",""
"jn1dv6ap9cm810454","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap6cm700381","INFINITI","G25","2012","Gasoline",""
"jn1cv6ap4cm932523","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe2cm200835","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek6cm421359","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar3cm730312","INFINITI","G25","2012","Gasoline",""
"jn8as1mw1cm151515","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ap1cm933113","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe7cm200037","INFINITI","G37","2012","Gasoline",""
"jn1dv6apxcm811760","INFINITI","G25","2012","Gasoline",""
"jn8as1mw7cm153804","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ar9cm730671","INFINITI","G25","2012","Gasoline",""
"jn1cv6fexcm202459","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek7cm422035","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar9cm860742","INFINITI","G25","2012","Gasoline",""
"jn1cv6ek7cm422312","INFINITI","G37","2012","Gasoline",""
"jn8as1mw9cm151794","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6apxcm626281","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap8cm628420","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar7cm971043","INFINITI","G37","2012","Gasoline",""
"jn1cv6elxcm471139","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm975695","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm677091","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap1cm625424","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar6cm976301","INFINITI","G37","2012","Gasoline",""
"jn1cv6arxcm673909","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap8cm931438","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap0cm625527","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap5cm623174","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm970617","INFINITI","G37","2012","Gasoline",""
"jn1cv6el6cm472630","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek0cm421020","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek6cm422754","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar2cm974884","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm970339","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm675209","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar8cm675125","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap6cm625998","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek0cm421079","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap5cm627967","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm972666","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap0cm930378","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar7cm680476","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar9cm672847","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm972125","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar9cm672668","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar2cm971502","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm672617","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap1cm622667","INFINITI","G37","2012","Gasoline",""
"jn1cv6arxcm675885","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm672358","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap5cm625555","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap0cm934866","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar9cm676848","INFINITI","G37","2012","Gasoline",""
"jn1cv6apxcm625535","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek8cm422058","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek1cm422242","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap3cm624677","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar0cm674079","INFINITI","G37","2012","Gasoline",""
"jn1cv6ekxcm422725","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar2cm674374","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar2cm673998","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm974037","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek5cm422020","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm679356","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar6cm672384","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm674697","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar0cm971997","INFINITI","G37","2012","Gasoline",""
"jn1cv6arxcm676969","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm971880","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek2cm423755","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek6cm422012","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar0cm975239","INFINITI","G37","2012","Gasoline",""
"jn1cv6el0cm473367","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap4cm933137","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek3cm422811","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap2cm626193","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap4cm626180","INFINITI","G37","2012","Gasoline",""
"jn1cv6arxcm974261","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap1cm625441","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar0cm972163","INFINITI","G37","2012","Gasoline",""
"jn1cv6el0cm472574","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm972005","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap4cm623909","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap7cm932449","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar2cm681888","INFINITI","G37","2012","Gasoline",""
"jn1cv6apxcm626927","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe7cm203424","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap6cm628335","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm677141","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap3cm930181","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm670560","INFINITI","G37","2012","Gasoline",""
"jn1cv6el2cm470681","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar0cm676849","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm679338","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm674224","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap5cm626527","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm971085","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap0cm628363","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm976691","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm677025","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm677298","INFINITI","G37","2012","Gasoline",""
"jn1cv6arxcm973871","INFINITI","G37","2012","Gasoline",""
"jn1cv6el3cm471371","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar9cm673903","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm976027","INFINITI","G37","2012","Gasoline",""
"jn1cv6ek1cm422838","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar8cm672211","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap7cm625668","INFINITI","G37","2012","Gasoline",""
"jn1cv6el2cm471572","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm974294","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap3cm623447","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm972434","INFINITI","G37","2012","Gasoline",""
"jn1cv6el7cm471275","INFINITI","G37","2012","Gasoline",""
"jn1cv6ekxcm422448","INFINITI","G37","2012","Gasoline",""
"jn1cv6apxcm625406","INFINITI","G37","2012","Gasoline",""
"jn1cv6el4cm473291","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm676358","INFINITI","G37","2012","Gasoline",""
"jn1cv6el9cm471410","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm671336","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap4cm930366","INFINITI","G37","2012","Gasoline",""
"jn1cv6arxcm672940","INFINITI","G37","2012","Gasoline",""
"jn1cv6ekxcm424006","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap7cm627307","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar9cm971822","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar6cm675544","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm972294","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm677356","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap7cm622656","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap6cm623975","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap8cm930919","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm677146","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap1cm931961","INFINITI","G37","2012","Gasoline",""
"jn1cv6el3cm472391","INFINITI","G37","2012","Gasoline",""
"jn1cv6ap2cm930740","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar8cm681491","INFINITI","G37","2012","Gasoline",""
"jn1cv6el8cm471821","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar6cm973169","INFINITI","G37","2012","Gasoline",""
"jn1cv6arxcm973000","INFINITI","G37","2012","Gasoline",""
"jn1cv6fe6cm202667","INFINITI","G37","2012","Gasoline",""
"jn1cv6el5cm472408","INFINITI","G37","2012","Gasoline",""
"jn1cv6el0cm472087","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar3cm671872","INFINITI","G37","2012","Gasoline",""
"jn1cv6ekxcm421994","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar2cm970933","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm675788","INFINITI","G37","2012","Gasoline",""
"jn1cv6el1cm471062","INFINITI","G37","2012","Gasoline",""
"jn1by1ap8cm335056","INFINITI","M37","2012","Gasoline",""
"jn1by1ap5cm333801","INFINITI","M37","2012","Gasoline",""
"jn1by1ap2cm335280","INFINITI","M37","2012","Gasoline",""
"jn1by1ap1cm335285","INFINITI","M37","2012","Gasoline",""
"jn1cv6ar0cm673756","INFINITI","G37","2012","Gasoline",""
"jn1by1ap4cm335197","INFINITI","M37","2012","Gasoline",""
"jn1by1ar8cm395968","INFINITI","M37","2012","Gasoline",""
"jn1by1ap5cm332471","INFINITI","M37","2012","Gasoline",""
"jn1by1ar9cm395834","INFINITI","M37","2012","Gasoline",""
"jn1by1ap6cm333788","INFINITI","M37","2012","Gasoline",""
"jn1by1arxcm394112","INFINITI","M37","2012","Gasoline",""
"jn1by1ap9cm333462","INFINITI","M37","2012","Gasoline",""
"jn8az2ne0c9020036","INFINITI","QX56","2012","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn1by1arxcm392246","INFINITI","M37","2012","Gasoline",""
"jn1cv6ar9cm673562","INFINITI","G37","2012","Gasoline",""
"jn1by1ap2cm334789","INFINITI","M37","2012","Gasoline",""
"jn1by1ar6cm396195","INFINITI","M37","2012","Gasoline",""
"jn1by1ap3cm334770","INFINITI","M37","2012","Gasoline",""
"jn1by1ar0cm394510","INFINITI","M37","2012","Gasoline",""
"jn1cv6fexcm201201","INFINITI","G37","2012","Gasoline",""
"jn1by1apxcm335074","INFINITI","M37","2012","Gasoline",""
"jn1by1ap9cm334174","INFINITI","M37","2012","Gasoline",""
"jn1cv6ar3cm670690","INFINITI","G37","2012","Gasoline",""
"jn8az2ncxc9316230","INFINITI","QX56","2012","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn1by1apxcm335852","INFINITI","M37","2012","Gasoline",""
"jn1cv6ar7cm973701","INFINITI","G37","2012","Gasoline",""
"jn8az2nc7c9316718","INFINITI","QX56","2012","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn8az2nc4c9316742","INFINITI","QX56","2012","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn1cv6ar3cm681351","INFINITI","G37","2012","Gasoline",""
"jn1by1ar7cm395816","INFINITI","M37","2012","Gasoline",""
"jn1by1ar3cm395862","INFINITI","M37","2012","Gasoline",""
"jn1ey1ap0cm910912","INFINITI","M35h","2012","Gasoline",""
"jn1by1ap7cm332889","INFINITI","M37","2012","Gasoline",""
"jn1by1ar7cm396657","INFINITI","M37","2012","Gasoline",""
"jn1by1ar1cm392751","INFINITI","M37","2012","Gasoline",""
"jn1by1ar4cm395093","INFINITI","M37","2012","Gasoline",""
"jn1cv6arxcm971585","INFINITI","G37","2012","Gasoline",""
"jn1by1ap9cm332697","INFINITI","M37","2012","Gasoline",""
"jn1by1ap5cm335970","INFINITI","M37","2012","Gasoline",""
"jn1by1ap6cm335959","INFINITI","M37","2012","Gasoline",""
"jn1by1ar3cm395442","INFINITI","M37","2012","Gasoline",""
"jn1by1ar6cm395273","INFINITI","M37","2012","Gasoline",""
"jn1ey1ap7cm910258","INFINITI","M35h","2012","Gasoline",""
"jn1by1ap1cm334511","INFINITI","M37","2012","Gasoline",""
"jn1by1ar1cm394256","INFINITI","M37","2012","Gasoline",""
"jn1by1ap2cm335845","INFINITI","M37","2012","Gasoline",""
"jn1by1ar4cm395529","INFINITI","M37","2012","Gasoline",""
"jn1cv6ek7cm423315","INFINITI","G37","2012","Gasoline",""
"jn1by1ar3cm395411","INFINITI","M37","2012","Gasoline",""
"jn1by1ap0cm335892","INFINITI","M37","2012","Gasoline",""
